,Gender,Umur,Profesi,Penghasilan,Frekuensi Belanja Online,Fashion,Groceries,HP,PC,Elektronik,Kosmetik,Makanan,Pulsa,Pesawat,Kereta,Hobi,Hotel,Konser,Wisata,Bioskop,Kendaraan Umum,Preferensi Toko Online 1,Preferensi Toko Online 2,Preferensi Toko Online 3,Preferensi Booking Online 1,Preferensi Booking Online 2,Preferensi Booking Online 3,Gojek Motor,Grab Motor,Uber Motor,Gojek Car,Uber Car,Grab Car,Grab Taxi
593,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
594,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
595,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,3.0,6.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
596,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,11.0,0.0,0.0,2.0,3.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
597,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
598,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,11.0,2.0,6.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
599,2.0,5.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
600,1.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,9.0,0.0,2.0,6.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
601,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
602,2.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,11.0,0.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
603,2.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,11.0,2.0,6.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
604,1.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
605,1.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
606,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,5.0,11.0,2.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
607,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
608,1.0,6.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,8.0,11.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
609,2.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,3.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
610,2.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,9.0,1.0,2.0,11.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
611,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,11.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
612,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,11.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
613,1.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,8.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
614,2.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,11.0,2.0,13.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
615,2.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,11.0,2.0,3.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
616,2.0,6.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,11.0,1.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
617,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,11.0,2.0,3.0,11.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
618,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,11.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
619,1.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,6.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
620,2.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,11.0,2.0,6.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
621,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,11.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0
622,2.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,2.0,9.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
623,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,11.0,2.0,6.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
624,1.0,5.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,11.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
625,2.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
626,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,11.0,2.0,6.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
627,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
628,1.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,11.0,2.0,3.0,13.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
629,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,8.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
630,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
631,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,11.0,3.0,6.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
632,1.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,11.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
633,1.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,13.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
634,1.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,8.0,11.0,1.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
635,2.0,5.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0
636,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,7.0,10.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
637,1.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,8.0,2.0,8.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
638,1.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,11.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
639,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,3.0,5.0,2.0,14.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
640,2.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,11.0,0.0,2.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
641,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
642,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,11.0,6.0,7.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
643,1.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,4.0,2.0,14.0,16.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
644,2.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
645,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,5.0,7.0,2.0,3.0,14.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
646,1.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
647,2.0,6.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,11.0,2.0,11.0,13.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
648,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,6.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
649,2.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,8.0,2.0,3.0,14.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
650,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
651,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
652,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
653,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,9.0,11.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
654,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
655,2.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,5.0,11.0,2.0,3.0,13.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
656,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,9.0,11.0,2.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
657,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,11.0,2.0,6.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
658,1.0,6.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,11.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
659,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,11.0,8.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
660,2.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,8.0,9.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
661,2.0,4.0,0.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,11.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
662,1.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
663,1.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
664,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,11.0,2.0,10.0,11.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0
665,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
666,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
667,2.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,11.0,0.0,2.0,6.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
668,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
669,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,11.0,1.0,4.0,6.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0
670,1.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,11.0,0.0,0.0,2.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
671,2.0,6.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,11.0,2.0,3.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
672,1.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,9.0,11.0,2.0,3.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
673,1.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,11.0,2.0,13.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
674,0.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,11.0,0.0,0.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
675,2.0,5.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,11.0,2.0,13.0,14.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
676,2.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,11.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
677,2.0,5.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,8.0,3.0,8.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
678,2.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0
679,1.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0
680,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,11.0,2.0,6.0,9.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0
681,1.0,4.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
682,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
683,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,11.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
684,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,11.0,0.0,6.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
685,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,5.0,6.0,2.0,8.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
686,0.0,0.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,2.0,8.0,11.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
687,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,11.0,2.0,3.0,13.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
688,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,11.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
689,2.0,6.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,7.0,2.0,13.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
690,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,5.0,11.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
691,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
